Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
Trout Chow,Purina Wall > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725482/trout-chow,2,-1,Boulder,V0-,1,10,34.0202,-116.165
Riff Raff,Facet Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106121868/riff-raff,1.7,-1,Boulder,V0-,1,12,33.98414,-116.1525
Tush,Chocolate Boulder 2 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789824/tush,1.7,-1,Boulder,V0-,1,12,34.06265,-116.22634
Happy Feet,Chocolate Spread > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109989792/happy-feet,1,-1,Boulder,V0-,1,12,34.06021,-116.22437
Don't Puss,Scratch-N-Sniff Boulder > Miledi Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105790170/dont-puss,1.4,-1,Boulder,V0-,1,18,34.0752,-116.242
Embryonic Journey,Embryo Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106622290/embryonic-journey,1,-1,Boulder,V0-,1,10,34.0808,-116.2462
Blip Trip,Blip Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106069391/blip-trip,1,-1,Boulder,V0-,1,15,34.0808,-116.2462
Dragonhead,Orkney Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106654146/dragonhead,1,-1,Boulder,V0-,1,10,34.0808,-116.2462
The Church of the Jack Lord,The Broken Boulder > AFPA Rock Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106112272/the-church-of-the-jack-lord,1.3,-1,Boulder,V0- R,1,20,34.0398,-116.1943
Ramp Line,The Phantom Cart > The Outer Rim > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/110049272/ramp-line,1,-1,Boulder,V0- PG13,1,20,34.08392,-116.23255
3-Star Lieback,Star Boulder > Western Belt > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114338783/3-star-lieback,3,-1,Boulder,5.9 V0-,1,25,33.95522,-116.09084
Old Chub,Oskar Blues Boulder > Shark Fin Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106491416/old-chub,2,-1,Boulder,V0-,1,12,33.9512,-116.0768
Affluenza,Modern Ills Boulder > Shark Fin Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106640355/affluenza,1,-1,Boulder,V0-,1,15,33.9512,-116.0768
Leftward Ho,Dripper Boulder > Human Sacrifice Cove > The Volcano Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106360133/leftward-ho,2,-1,Boulder,V0-,1,20,33.9454,-116.077
Premium Miniature,Premium Miniature Boulder > Human Sacrifice Cove > The Volcano Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106667553/premium-miniature,2,-1,Boulder,V0-,1,8,33.9454,-116.077
Dorian Gray,Picture Perfect Boulder > Stonehenge Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108053649/dorian-gray,1,-1,Boulder,V0-,1,15,33.9962,-116.15
Split Grain,Hoi Polloi Boulder > Stonehenge Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106274085/split-grain,1.5,-1,Boulder,V0-,1,15,33.9962,-116.15
Mushroom Problem,Mushroom Boulder > Stonehenge Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106159860/mushroom-problem,1.7,-1,Boulder,V0-,1,12,33.9962,-116.15
Friction 100,Friction Slab > Gunsmoke Area > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106345819/friction-100,1.1,-1,Boulder,V0-,1,10,34.0285,-116.1451
Junior Right - SDS,Shard Boulder > Indian Wave Boulders > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106345786/junior-right-sds,1.5,-1,Boulder,V0-,1,13,34.0263,-116.1415
Chicken Wing,Indian Cave Boulder > Indian Wave Boulders > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106392614/chicken-wing,2,-1,Boulder,V0-,1,20,34.0263,-116.1415
Fat Lip Left hand,Fat Lip Boulder > Indian Wave Boulders > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106345872/fat-lip-left-hand,1.5,-1,Boulder,V0-,1,10,34.0263,-116.1415
Penny Pincher,JBMF Boulder > JBMF Boulders > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725455/penny-pincher,1.5,-1,Boulder,V0-,1,12,34.0148,-116.16539
False Up 20,False Up 20 Boulder > JBMF Boulders > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725461/false-up-20,3.5,-1,Boulder,V0-,1,20,34.0148,-116.16539
The Garden of Eden,Papa Boulder > Hemingway Boulders > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106356180/the-garden-of-eden,1.2,-1,Boulder,V0-,1,12,34.024,-116.1772
Lost Generation,Papa Boulder > Hemingway Boulders > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106356194/lost-generation,2.5,-1,Boulder,V0-,1,15,34.024,-116.1772
Give Thanks and Praises,Marley Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106634467/give-thanks-and-praises,1,-1,Boulder,V0-,1,15,34.0121,-116.1773
Jump Nyabinghi,Marley Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106634484/jump-nyabinghi,1.5,-1,Boulder,V0-,1,15,34.0121,-116.1773
Sorrel,Equine Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106632953/sorrel,1,-1,Boulder,V0-,1,15,34.0121,-116.1773
Bandulo,Bandulo Block > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108036842/bandulo,1,-1,Boulder,V0-,1,12,34.0121,-116.1773
Ministry of Truth,Big Brother Boulder > Big Brother Boulders > Hall of Horrors Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106340716/ministry-of-truth,1,-1,Boulder,V0-,1,22,34.01038,-116.13574
Canasta,Split Boulder > King Dome Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106419021/canasta,1.3,-1,Boulder,V0-,1,10,34.00283,-116.15039
Simpleton Arete,Simpleton Rock > King Dome Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106417337/simpleton-arete,2.1,-1,Boulder,V0-,1,15,34.00246,-116.1498
Arete Boulders Crack,Arete Boulders > Echo Cove Bouldering > Echo Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106150424/arete-boulders-crack,2.1,-1,Boulder,V0-,1,10,34.02486,-116.1591
Backscratcher,Beak Rock > Echo Rock Boulders > Echo Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106150435/backscratcher,1.6,-1,Boulder,V0-,1,10,34.0241,-116.1547
Pixie Slab Left,Pixie Boulder > Indian Cove CG > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106400401/pixie-slab-left,1.2,-1,Boulder,V0-,1,10,34.09441,-116.15612
Traverse Reverse Traverse,Pixie Boulder > Indian Cove CG > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116254146/traverse-reverse-traverse,3,-1,Boulder,V0-,1,,34.09441,-116.15612
South Face Left,Campfire Crag Boulder > Indian Cove CG > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106643688/south-face-left,1.5,-1,Boulder,V0-,1,12,34.09303,-116.16352
West Face Right,Group Camp 1 Boulders > Group Campsites Road > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107215304/west-face-right,1,-1,Boulder,V0-,1,12,34.09705,-116.16531
Lox of Fun,Lox Boulder > The Separate Boulders > The Wastelands > Queen Mountain Base > Queen Mountain Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106645499/lox-of-fun,1,-1,Boulder,V0-,1,10,34.0441,-116.1061
Downtime,The Habanero > The Separate Boulders > The Wastelands > Queen Mountain Base > Queen Mountain Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106686417/downtime,1,-1,Boulder,V0-,1,10,34.04621,-116.10331
Frosty's Demise,The Habanero > The Separate Boulders > The Wastelands > Queen Mountain Base > Queen Mountain Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106688333/frostys-demise,1,-1,Boulder,V0-,1,15,34.04621,-116.10331
unknown4,Lucky Boy Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114011100/unknown4,1,-1,Boulder,V0-,1,15,34.01823,-116.0737
Kinematics,L. Ron Hubbard's Boulder > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116714315/kinematics,1,-1,Boulder,V0-,1,5,34.07323,-116.38682
Illicit Sweetie,Illicit Sweetie Boulder > The Hang > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105798054/illicit-sweetie,3.1,-1,Boulder,V0,1,18,33.99802,-116.15351
Satisfactory Slab,OK Corridor > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105798080/satisfactory-slab,1,-1,Boulder,V0 R,1,20,33.99638,-116.15553
Mantle Mentality,Boulder Crack Rock > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106666843/mantle-mentality,1,-1,Boulder,V0,1,13,33.99638,-116.15553
Lucky Strike,The Wedge > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116187232/lucky-strike,2,-1,Boulder,V0,1,,33.99662,-116.15592
Sawzall Arete,The Wood Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106642095/sawzall-arete,1,-1,Boulder,V0,1,12,33.9966,-116.1554
Kids of the Black Hole,Adolescents Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106670128/kids-of-the-black-hole,1.5,-1,Boulder,V0,1,12,33.9966,-116.1554
Ten Gallon,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725566/ten-gallon,1.5,-1,Boulder,V0,1,10,33.98932,-116.16342
Capuchon,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106567996/capuchon,2,-1,Boulder,V0,1,12,33.98932,-116.16342
Young Dong,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114269622/young-dong,2.8,-1,Boulder,V0,1,12,33.98932,-116.16342
Collieherb,Collieherb Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105723304/collieherb,2.6,-1,Boulder,V0,1,15,33.98932,-116.16342
Left Flake,Gram Parsons Memorial Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108559738/left-flake,2.3,-1,Boulder,V0,1,12,33.98932,-116.16342
False Ayatollah,Ayatollah Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106047143/false-ayatollah,2.3,-1,Boulder,V0 R,1,20,33.98932,-116.16342
South Corner,Four Corners Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106118460/south-corner,1,-1,Boulder,V0,1,14,33.98964,-116.16302
Short Crack,Cap Rock > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106700853/short-crack,2,-1,Boulder,V0,1,11,33.98965,-116.16317
Betty Jo Yablonksi,Betty Jo Rock > Entrance Boulder & Vicinity > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725209/betty-jo-yablonksi,3.6,-1,Boulder,5.10a V0 R,1,25,34.01278,-116.16834
Stand Up for Your Rights,Entrance Boulder > Entrance Boulder & Vicinity > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143763/stand-up-for-your-rights,2.5,-1,Boulder,V0,1,16,34.01258,-116.16829
Sign Problem,Entrance Boulder > Entrance Boulder & Vicinity > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143769/sign-problem,2.1,-1,Boulder,V0,1,17,34.01258,-116.16829
Choss Supreme,Supreme Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106465628/choss-supreme,1,-1,Boulder,V0,1,10,34.01431,-116.17112
Placebo,Wedge Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143787/placebo,2,-1,Boulder,V0,1,15,34.0099,-116.16866
Dashed on the Rocks,Shipwreck Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106294859/dashed-on-the-rocks,1.5,-1,Boulder,V0 PG13,1,18,34.01102,-116.16606
Discount Dyno,Discount Dyno Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107054245/discount-dyno,2,-1,Boulder,V0,1,10,34.01102,-116.16606
Grunge,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725497/grunge,1.9,-1,Boulder,V0,1,13,34.01428,-116.15827
Unnamed V0,The Pig Sty > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114429393/unnamed-v0,2.2,-1,Boulder,V0,1,13,34.01398,-116.15439
Retro,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106046699/retro,1.8,-1,Boulder,V0,1,15,34.01346,-116.15442
Interceptor,Interceptor Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106045780/interceptor,1.7,-1,Boulder,V0,1,15,34.01346,-116.15442
Interceptor 2,Interceptor Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109969496/interceptor-2,1,-1,Boulder,V0,1,11,34.01346,-116.15442
Easter Bunny Back Scraper,Triangle Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114161543/easter-bunny-back-scraper,1,-1,Boulder,V0 PG13,1,16,34.0184,-116.16365
"Intersection Boulder, Left",Intersection Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722809/intersection-boulder-left,2,-1,Boulder,V0,1,20,34.0184,-116.16365
Augie Problem,Intersection Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106463950/augie-problem,1.9,-1,Boulder,V0,1,20,34.0184,-116.16365
Pothole Problem  1,Pothole Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109792575/pothole-problem-1,1.9,-1,Boulder,V0,1,11,34.01626,-116.16212
Pothole Mantel #1,Pothole Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116170238/pothole-mantel-1,2,-1,Boulder,V0,1,12,34.01626,-116.16212
Pinhead,Pinhead Boulder > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722209/pinhead,2.8,-1,Boulder,5.8+ V0,1,15,34.01999,-116.16161
Hensel Face,Hensel Boulder > Scatterbrain Area > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106224140/hensel-face,1.6,-1,Boulder,V0,1,15,34.01824,-116.16346
Hostess,Nixon Cracks > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114241059/hostess,1,-1,Boulder,V0,1,,34.01914,-116.16419
Left Nixon Crack,Nixon Cracks > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114241079/left-nixon-crack,3.3,-1,Boulder,V0 PG13,1,18,34.01914,-116.16419
Shocked Quartz,Shocked Quartz > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116377081/shocked-quartz,2,-1,Boulder,V0,1,12,34.01981,-116.1637
Campfire Circle Mantle,Campfire Circle Boulder > HVCG South > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106292606/campfire-circle-mantle,1.8,-1,Boulder,V0,1,12,34.01742,-116.16324
Heat Stroke,Lizzie Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106059716/heat-stroke,1.6,-1,Boulder,V0,1,12,34.0202,-116.165
Flintlock Dyno,Chuckawalla Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725467/flintlock-dyno,1.9,-1,Boulder,V0,1,10,34.0202,-116.165
Celebration of the Lizard,Chuckawalla Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106067215/celebration-of-the-lizard,1.7,-1,Boulder,V0,1,12,34.0202,-116.165
Bedrock Arete,Tidal Wave Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106332206/bedrock-arete,2,-1,Boulder,V0,1,15,34.0202,-116.165
Pigskin,Family Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106292594/pigskin,1,-1,Boulder,V0,1,10,34.0202,-116.165
Platypus,Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106044788/platypus,1.9,-1,Boulder,V0,1,10,34.0202,-116.165
Dino's Egg,Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106044796/dinos-egg,1.9,-1,Boulder,V0 R,1,15,34.0202,-116.165
Hobbit Hole Offwidth,Hobbit Hole Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106072721/hobbit-hole-offwidth,3.1,-1,Boulder,V0,1,12,34.0229,-116.16414
Scudder Slab Aye,Laura Scudder Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112453942/scudder-slab-aye,1,-1,Boulder,V0,1,10,34.01896,-116.16562
Problem B,Under Lizzy Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112453959/problem-b,2,-1,Boulder,V0,1,13,34.01907,-116.16609
Brown Sugar,Under Lizzy Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112453963/brown-sugar,2.7,-1,Boulder,V0,1,13,34.01907,-116.16609
Problem E,Under Lizzy Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112453982/problem-e,1,-1,Boulder,V0,1,10,34.01907,-116.16609
Heel Hooker,Hooker Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112454194/heel-hooker,1,-1,Boulder,V0,1,10,34.01929,-116.16592
Corner Problem,Facet Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106157174/corner-problem,1.6,-1,Boulder,V0,1,12,33.98414,-116.1525
Gibbs Arete,Master Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106159656/gibbs-arete,2.5,-1,Boulder,V0,1,14,33.983,-116.1545
Lip Encounter  1,Master Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106163242/lip-encounter-1,1,-1,Boulder,V0,1,20,33.983,-116.1545
Camp Whore,Camp Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106161778/camp-whore,2.1,-1,Boulder,V0,1,10,33.983,-116.1545
Camp Four,Camp Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108595229/camp-four,-1,-1,Boulder,V0,1,12,33.983,-116.1545
Stepladder Mantel,The Arrowhead > Sacred Land > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106159651/stepladder-mantel,2.3,-1,Boulder,V0,1,12,33.983,-116.1545
Sacred Land,Sacred Land Boulder > Painted Savage Boulders > Sacred Land > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/111888471/sacred-land,1.7,-1,Boulder,V0,1,9,33.983,-116.1545
Coyote,Sacred Land Boulder > Painted Savage Boulders > Sacred Land > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/111888491/coyote,1.2,-1,Boulder,V0,1,8,33.983,-116.1545
Unnamed Crack,Northern Headstone Boulders > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114324672/unnamed-crack,2,-1,Boulder,V0,1,20,33.98475,-116.15252
Sweet Tooth - Stand,Chocolate Chip > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109989497/sweet-tooth-stand,0.7,-1,Boulder,V0,1,6,34.06265,-116.22634
Torpedo,Chocolate Boulder 3 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106318184/torpedo,1.3,-1,Boulder,V0,1,15,34.06265,-116.22634
Easy Bones,Miledi Boulder > Miledi Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/110049026/easy-bones,1,-1,Boulder,V0 R,1,20,34.0752,-116.24196
Scratch Arete,Scratch-N-Sniff Boulder > Miledi Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105790173/scratch-arete,1.7,-1,Boulder,V0,1,18,34.0752,-116.242
Problem B,Giant's Table Boulder > Miledi Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/110049062/problem-b,1,-1,Boulder,V0,1,8,34.07578,-116.24183
Skullsplitter,Orkney Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106654123/skullsplitter,2,-1,Boulder,V0,1,12,34.0808,-116.2462
Northern Light,Orkney Boulder > Embryo Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106654153/northern-light,1,-1,Boulder,V0,1,10,34.0808,-116.2462
V0 Thin Crack,Forgotten Boulders > Trashcan Rock Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106112914/v0-thin-crack,1.6,-1,Boulder,V0,1,12,34.0402,-116.1978
Block Problem,Forgotten Boulders > Trashcan Rock Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107432627/block-problem,2.8,-1,Boulder,V0,1,16,34.0402,-116.1978
